,date,year,month,open,high,low,close,volume,id
2362,2004-08-27,2004,8,17.3,506.5,17,17.18,13889554,2387
2361,2004-08-30,2004,8,17.01,506.5,16.98,17.06,7791136,2386
2360,2004-08-31,2004,8,17.04,506.5,17,17.24,13519902,2385
2359,2004-09-01,2004,9,17.15,506.5,17.1,17.93,18428772,2384
2358,2004-09-02,2004,9,17.75,506.5,17.42,17.83,14515102,2383
2357,2004-09-03,2004,9,17.52,506.5,17.5,17.62,10482002,2382
2356,2004-09-07,2004,9,17.7,506.5,17.62,17.88,10784728,2381
2355,2004-09-08,2004,9,17.85,506.5,17.84,18.18,12287188,2380
2354,2004-09-09,2004,9,18.05,506.5,17.64,17.85,16480436,2379
2353,2004-09-10,2004,9,17.84,506.5,17.73,17.94,11714626,2378
2352,2004-09-13,2004,9,17.93,506.5,17.66,17.8,10072802,2377
2351,2004-09-14,2004,9,17.65,506.5,17.39,17.74,9207478,2376
2350,2004-09-15,2004,9,17.6,506.5,17.4,17.6,8330180,2375
2349,2004-09-16,2004,9,17.6,506.5,17.54,18.18,17926016,2374
2348,2004-09-17,2004,9,18.28,506.5,18.2,18.57,18338958,2373
2347,2004-09-20,2004,9,18.45,506.5,18.44,18.86,8752024,2372
2346,2004-09-21,2004,9,18.85,506.5,18.73,19,13813086,2371
2345,2004-09-22,2004,9,19.05,506.5,18.4,18.46,14349454,2370
2344,2004-09-23,2004,9,18.52,506.5,18.46,18.64,14195842,2369
2343,2004-09-24,2004,9,18.7,506.5,18.58,18.64,13195950,2368
2342,2004-09-27,2004,9,18.48,506.5,18.42,18.76,14203444,2367
2341,2004-09-28,2004,9,18.75,506.5,18.72,19.02,12613740,2366
2340,2004-09-29,2004,9,18.96,506.5,18.91,19.34,9769154,2365
2339,2004-09-30,2004,9,19.5,506.5,19.22,19.38,15181872,2364
2338,2004-10-01,2004,10,19.56,506.5,19.29,19.34,16629334,2363
2337,2004-10-04,2004,10,19.59,506.5,19.38,19.4,20519682,2362
2336,2004-10-05,2004,10,19.28,506.5,19.2,19.68,14515882,2361
2335,2004-10-06,2004,10,19.75,506.5,19.74,20.32,15945534,2360
2334,2004-10-07,2004,10,20.27,506.5,19.73,19.81,15239848,2359
2333,2004-10-08,2004,10,19.78,506.5,19.42,19.53,12833014,2358
2332,2004-10-11,2004,10,19.4,506.5,19.1,19.3,11568062,2357
2331,2004-10-12,2004,10,19.25,506.5,18.82,19.14,16451910,2356
2330,2004-10-13,2004,10,19.41,506.5,19.37,19.88,42866746,2355
2329,2004-10-14,2004,10,21.52,506.5,21.28,22.49,98903184,2354
2328,2004-10-15,2004,10,22.44,506.5,22.1,22.75,36715394,2353
2327,2004-10-18,2004,10,22.4,506.5,22.35,23.88,42973304,2352
2326,2004-10-19,2004,10,24.05,506.5,23.66,23.71,28681888,2351
2325,2004-10-20,2004,10,23.55,506.5,23.32,23.74,22000764,2350
2324,2004-10-21,2004,10,23.82,506.5,23.68,23.97,25904196,2349
2323,2004-10-22,2004,10,23.7,506.5,23.51,23.7,17297726,2348
2322,2004-10-25,2004,10,23.6,506.5,23.54,23.78,14023332,2347
2321,2004-10-26,2004,10,23.72,506.5,23.48,23.98,21236444,2346
2320,2004-10-27,2004,10,24.33,506.5,24.08,25.15,42700656,2345
2319,2004-10-28,2004,10,24.99,506.5,24.75,26.1,30868472,2344
2318,2004-10-29,2004,10,25.98,506.5,25.9,26.2,28952866,2343
2317,2004-11-01,2004,11,26.25,506.5,26.02,26.22,21537560,2342
2316,2004-11-02,2004,11,26.22,506.5,26.2,26.75,26078918,2341
2315,2004-11-03,2004,11,27.22,506.5,27,27.66,43009530,2340
2314,2004-11-04,2004,11,27.52,506.5,27.18,27.22,33182596,2339
2313,2004-11-05,2004,11,27.45,506.5,26.02,27.36,43049396,2338
2312,2004-11-08,2004,11,27.14,506.5,26.93,27.19,18829446,2337
2311,2004-11-09,2004,11,27.1,506.5,26.69,27.02,17021126,2336
2310,2004-11-10,2004,11,26.98,506.5,26.96,27.38,18181790,2335
2309,2004-11-11,2004,11,27.48,506.5,27.12,27.65,14596054,2334
2308,2004-11-12,2004,11,27.5,506.5,27.42,27.75,14137126,2333
2307,2004-11-15,2004,11,27.54,506.5,27.17,27.62,13436852,2332
2306,2004-11-16,2004,11,27.58,506.5,27.24,27.47,10543564,2331
2305,2004-11-17,2004,11,27.6,506.5,27.11,27.45,14241608,2330
2304,2004-11-18,2004,11,27.15,506.5,27.14,27.7,16455758,2329
2303,2004-11-19,2004,11,27.74,506.5,27.25,27.58,27349882,2328
2302,2004-11-22,2004,11,29.01,506.5,28.95,30.68,91817844,2327
2301,2004-11-23,2004,11,31.14,506.5,30.52,30.64,32556352,2326
2300,2004-11-24,2004,11,30.84,506.5,30.78,32.02,49705294,2325
2299,2004-11-26,2004,11,32.68,506.5,32.17,32.28,19652268,2324
2298,2004-11-29,2004,11,34.5,506.5,33.7,34.22,61261028,2323
2297,2004-11-30,2004,11,34.4,506.5,33.52,33.52,36783544,2322
2296,2004-12-01,2004,12,33.9,506.5,33.14,33.9,28620300,2321
2295,2004-12-02,2004,12,33.06,506.5,32.33,32.6,35339000,2320
2294,2004-12-03,2004,12,32.28,506.5,30.88,31.34,44285530,2319
2293,2004-12-06,2004,12,32.12,506.5,31.48,32.89,44595806,2318
2292,2004-12-07,2004,12,32.96,506.5,31.28,31.44,37855536,2317
2291,2004-12-08,2004,12,31.54,506.5,31.02,31.64,24923508,2316
2290,2004-12-09,2004,12,31.38,506.5,31.04,32,26574334,2315
2289,2004-12-10,2004,12,32.52,506.5,32.35,32.58,27713330,2314
2288,2004-12-13,2004,12,32.87,506.5,32.3,32.46,14121214,2313
2287,2004-12-14,2004,12,32.67,506.5,32.51,32.64,14866158,2312
2286,2004-12-15,2004,12,32.62,506.5,32.33,32.63,14237586,2311
2285,2004-12-16,2004,12,33.12,506.5,33.02,33.3,40256282,2310
2284,2004-12-17,2004,12,33.42,506.5,32.45,32.5,29630608,2309
2283,2004-12-20,2004,12,32.74,506.5,30.88,31.36,41727264,2308
2282,2004-12-21,2004,12,31.78,506.5,30.8,31.84,38078708,2307
2281,2004-12-22,2004,12,31.83,506.5,31.7,31.88,20221772,2306
2280,2004-12-23,2004,12,31.88,506.5,31.8,32,8784198,2305
2279,2004-12-27,2004,12,32.4,506.5,31.44,31.58,20003100,2304
2278,2004-12-28,2004,12,31.65,506.5,31.02,32.09,21859486,2303
2277,2004-12-29,2004,12,31.9,506.5,31.78,32.22,16063860,2302
2276,2004-12-30,2004,12,32.4,506.5,32.11,32.4,12380570,2301
2275,2004-12-31,2004,12,32.44,506.5,32.02,32.2,10117644,2300
2274,2005-01-03,2005,1,32.39,506.5,31.3,31.64,24764862,2299
2273,2005-01-04,2005,1,31.9,506.5,31.48,31.97,39216476,2298
2272,2005-01-05,2005,1,32.18,506.5,32.02,32.25,24315752,2297
2271,2005-01-06,2005,1,32.34,506.5,31.66,32.28,25209928,2296
2270,2005-01-07,2005,1,32.5,506.5,32.38,34.62,79847536,2295
2269,2005-01-10,2005,1,34.95,506.5,33.94,34.48,62036980,2294
2268,2005-01-11,2005,1,34.13,506.5,32.07,32.28,93433850,2293
2267,2005-01-12,2005,1,32.68,506.5,31.65,32.73,72499404,2292
2266,2005-01-13,2005,1,36.82,506.5,34.86,34.9,113201902,2291
2265,2005-01-14,2005,1,35.1,506.5,34.6,35.1,63263900,2290
2264,2005-01-18,2005,1,34.87,506.5,34.6,35.32,35987022,2289
2263,2005-01-19,2005,1,35.24,506.5,34.88,34.94,27043098,2288
2262,2005-01-20,2005,1,34.82,506.5,34.74,35.23,32698294,2287
2261,2005-01-21,2005,1,35.61,506.5,35,35.24,32577442,2286
2260,2005-01-24,2005,1,35.49,506.5,35.28,35.38,30132114,2285
2259,2005-01-25,2005,1,35.7,506.5,35.47,36.02,34654128,2284
2258,2005-01-26,2005,1,36.34,506.5,35.61,36.12,26587106,2283
2257,2005-01-27,2005,1,36.08,506.5,35.78,36.32,17741328,2282
2256,2005-01-28,2005,1,36.31,506.5,36.22,36.99,28649096,2281
2255,2005-01-31,2005,1,37.29,506.5,37.26,38.45,60159238,2280
2254,2005-02-01,2005,2,38.52,506.5,38.29,38.76,24280130,2279
2253,2005-02-02,2005,2,38.98,506.5,38.84,39.82,36592246,2278
2252,2005-02-03,2005,2,39.55,506.5,38.66,38.9,26178082,2277
2251,2005-02-04,2005,2,38.94,506.5,38.76,39.42,20131550,2276
2250,2005-02-07,2005,2,39.46,506.5,38.75,39.47,18799876,2275
2249,2005-02-08,2005,2,39.54,506.5,39.4,40.45,31799010,2274
2248,2005-02-09,2005,2,40.52,506.5,39.05,39.37,42646312,2273
2247,2005-02-10,2005,2,39.36,506.5,38.33,39.18,39059326,2272
2246,2005-02-11,2005,2,39.93,506.5,39.47,40.6,42951542,2271
2245,2005-02-14,2005,2,41.36,506.5,41.02,42.32,45448024,2270
2244,2005-02-15,2005,2,43.33,506.5,43,44.2,82979720,2269
2243,2005-02-16,2005,2,44.08,506.5,43.68,45.06,58578908,2268
2242,2005-02-17,2005,2,45.32,506.5,43.72,43.9,54338622,2267
2241,2005-02-18,2005,2,43.87,506.5,43.12,43.4,41573826,2266
2240,2005-02-22,2005,2,43.15,506.5,42.64,42.64,43577908,2265
2239,2005-02-23,2005,2,43.36,506.5,42.78,44.12,48063490,2264
2238,2005-02-24,2005,2,44.24,506.5,43.86,44.46,54496574,2263
2237,2005-02-25,2005,2,44.81,506.5,44.1,44.5,32712312,2262
2236,2005-02-28,2005,2,44.68,506.5,43.96,44.86,23325179,2261
2235,2005-03-01,2005,3,44.99,506.5,44.16,44.5,16765290,2260
2234,2005-03-02,2005,3,44.25,506.5,44.08,44.12,16374329,2259
2233,2005-03-03,2005,3,44.37,506.5,41.22,41.79,50455212,2258
2232,2005-03-04,2005,3,42.76,506.5,41.85,42.81,27022099,2257
2231,2005-03-07,2005,3,42.8,506.5,42.35,42.75,16108114,2256
2230,2005-03-08,2005,3,41.9,506.5,40.1,40.53,36481506,2255
2229,2005-03-09,2005,3,39.64,506.5,38.83,39.35,47234214,2254
2228,2005-03-10,2005,3,39.53,506.5,39.1,39.83,27764979,2253
2227,2005-03-11,2005,3,40.21,506.5,39.8,40.27,22601228,2252
2226,2005-03-14,2005,3,40.52,506.5,39.52,40.32,21621272,2251
2225,2005-03-15,2005,3,40.64,506.5,40.25,40.96,18297471,2250
2224,2005-03-16,2005,3,41.21,506.5,40.78,41.18,25003619,2249
2223,2005-03-17,2005,3,41.53,506.5,41.32,42.25,28678615,2248
2222,2005-03-18,2005,3,43.33,506.5,42.5,42.96,34887342,2247
2221,2005-03-21,2005,3,43.29,506.5,42.86,43.7,19330878,2246
2220,2005-03-22,2005,3,43.71,506.5,42.68,42.83,19708297,2245
2219,2005-03-23,2005,3,42.45,506.5,42.02,42.55,21810767,2244
2218,2005-03-24,2005,3,42.91,506.5,42.5,42.5,12616565,2243
2217,2005-03-28,2005,3,42.75,506.5,42.47,42.53,9917320,2242
2216,2005-03-29,2005,3,42.56,506.5,41.5,41.75,16539814,2241
2215,2005-03-30,2005,3,42.07,506.5,41.82,42.8,14134914,2240
2214,2005-03-31,2005,3,42.45,506.5,41.59,41.67,22749475,2239
2213,2005-04-01,2005,4,42.09,506.5,40.57,40.89,22948457,2238
2212,2005-04-04,2005,4,40.99,506.5,40.16,41.09,20723211,2237
2211,2005-04-05,2005,4,41.22,506.5,41.09,41.89,19949791,2236
2210,2005-04-06,2005,4,42.4,506.5,42.15,42.33,14847608,2235
2209,2005-04-07,2005,4,42.33,506.5,42.25,43.56,18141357,2234
2208,2005-04-08,2005,4,43.7,506.5,43.54,43.74,23231217,2233
2207,2005-04-11,2005,4,44.15,506.5,41.91,41.92,29432464,2232
2206,2005-04-12,2005,4,42.49,506.5,42.01,42.66,35120348,2231
2205,2005-04-13,2005,4,42.95,506.5,40.39,41.04,50966206,2230
2204,2005-04-14,2005,4,38.81,506.5,36.84,37.26,98538508,2229
2203,2005-04-15,2005,4,36.62,506.5,35.28,35.35,61798220,2228
2202,2005-04-18,2005,4,35,506.5,34,35.62,47415193,2227
2201,2005-04-19,2005,4,36.6,506.5,35.87,37.09,38832927,2226
2200,2005-04-20,2005,4,37.66,506.5,35.44,35.51,34148905,2225
2199,2005-04-21,2005,4,36.4,506.5,35.9,37.18,27284471,2224
2198,2005-04-22,2005,4,36.84,506.5,34.9,35.5,29992443,2223
2197,2005-04-25,2005,4,36.49,506.5,36.11,36.98,26702226,2222
2196,2005-04-26,2005,4,36.78,506.5,36.12,36.19,29075723,2221
2195,2005-04-27,2005,4,35.89,506.5,35.51,35.95,21950031,2220
2194,2005-04-28,2005,4,36.29,506.5,35.24,35.54,20616996,2219
2193,2005-04-29,2005,4,36.15,506.5,35.22,36.06,24010333,2218
2192,2005-05-02,2005,5,36.21,506.5,36.02,36.43,16651221,2217
2191,2005-05-03,2005,5,36.4,506.5,36.03,36.21,17753358,2216
2190,2005-05-04,2005,5,36.11,506.5,36.1,37.15,16400068,2215
2189,2005-05-05,2005,5,37.25,506.5,36.47,36.68,13853022,2214
2188,2005-05-06,2005,5,36.89,506.5,36.79,37.24,11663730,2213
2187,2005-05-09,2005,5,37.28,506.5,36.75,36.97,12704692,2212
2186,2005-05-10,2005,5,36.75,506.5,36.33,36.42,16030201,2211
2185,2005-05-11,2005,5,35.2,506.5,33.11,35.61,73270796,2210
2184,2005-05-12,2005,5,35.42,506.5,34,34.13,34684329,2209
2183,2005-05-13,2005,5,34.2,506.5,34.07,34.77,25190280,2208
2182,2005-05-16,2005,5,34.56,506.5,34.53,35.55,17054118,2207
2181,2005-05-17,2005,5,35.14,506.5,34.54,35.36,21079186,2206
2180,2005-05-18,2005,5,35.45,506.5,34.99,35.84,22747010,2205
2179,2005-05-19,2005,5,35.78,506.5,35.78,37.55,28386400,2204
2178,2005-05-20,2005,5,37.25,506.5,37.19,37.55,16181023,2203
2177,2005-05-23,2005,5,37.85,506.5,37.85,39.76,37295841,2202
2176,2005-05-24,2005,5,39.45,506.5,39.03,39.7,21231667,2201
2175,2005-05-25,2005,5,39.5,506.5,39.32,39.78,14835087,2200
2174,2005-05-26,2005,5,39.94,506.5,38.8,40.74,18780023,2199
2173,2005-05-27,2005,5,40.64,506.5,40.01,40.56,11291435,2198
2172,2005-05-31,2005,5,40.66,506.5,39.58,39.76,14470443,2197
2171,2005-06-01,2005,6,39.89,506.5,39.86,40.3,16264511,2196
2170,2005-06-02,2005,6,40.05,506.5,39.6,40.04,13368951,2195
2169,2005-06-03,2005,6,38.16,506.5,37.77,38.24,34199602,2194
2168,2005-06-06,2005,6,38.33,506.5,37.56,37.92,29011743,2193
2167,2005-06-07,2005,6,37.6,506.5,36.45,36.54,26680808,2192
2166,2005-06-08,2005,6,36.63,506.5,36.57,36.92,14760485,2191
2165,2005-06-09,2005,6,37,506.5,36.82,37.65,13954089,2190
2164,2005-06-10,2005,6,37.4,506.5,35.52,35.81,24260902,2189
2163,2005-06-13,2005,6,35.89,506.5,35.82,35.9,15571901,2188
2162,2005-06-14,2005,6,35.92,506.5,35.75,36,12612070,2187
2161,2005-06-15,2005,6,36.87,506.5,36.3,37.13,20241382,2186
2160,2005-06-16,2005,6,37.19,506.5,36.82,37.98,19797993,2185
2159,2005-06-17,2005,6,38.47,506.5,37.83,38.31,21479112,2184
2158,2005-06-20,2005,6,37.85,506.5,37.45,37.61,11618279,2183
2157,2005-06-21,2005,6,37.72,506.5,37.38,37.86,13256117,2182
2156,2005-06-22,2005,6,38.26,506.5,38.14,38.55,15346893,2181
2155,2005-06-23,2005,6,38.83,506.5,38.65,38.89,24097385,2180
2154,2005-06-24,2005,6,39.09,506.5,37.68,37.76,16506404,2179
2153,2005-06-27,2005,6,36.84,506.5,36.68,37.1,21489971,2178
2152,2005-06-28,2005,6,37.5,506.5,37.17,37.31,12558296,2177
2151,2005-06-30,2005,6,36.61,506.5,36.31,36.81,14942855,2175
2150,2005-07-01,2005,7,36.83,506.5,36.29,36.5,8958138,2174
2149,2005-07-05,2005,7,36.55,506.5,36.5,37.98,16279061,2173
2148,2005-07-06,2005,7,37.71,506.5,37.2,37.39,14262019,2172
2147,2005-07-07,2005,7,36.81,506.5,36.8,37.63,13726918,2171
2146,2005-07-08,2005,7,37.87,506.5,37.47,38.25,10389757,2170
2145,2005-07-11,2005,7,38.37,506.5,37.78,38.1,14143099,2169
2144,2005-07-12,2005,7,38.23,506.5,37.91,38.24,13875222,2168
2143,2005-07-13,2005,7,38.29,506.5,37.9,38.35,28154770,2167
2142,2005-07-14,2005,7,40.79,506.5,40.23,40.75,74874406,2166
2141,2005-07-15,2005,7,40.97,506.5,40.46,41.55,24580334,2165
2140,2005-07-18,2005,7,41.41,506.5,41.37,41.49,20993499,2164
2139,2005-07-19,2005,7,41.52,506.5,41.07,43.19,24018412,2163
2138,2005-07-20,2005,7,42.86,506.5,42.65,43.63,16287501,2162
2137,2005-07-21,2005,7,43.7,506.5,42.9,43.29,14490568,2161
2136,2005-07-22,2005,7,43.44,506.5,43.39,44,10779774,2160
2135,2005-07-25,2005,7,43.99,506.5,43.73,43.81,10547273,2159
2134,2005-07-26,2005,7,44.01,506.5,43.36,43.63,9635024,2158
2133,2005-07-27,2005,7,43.83,506.5,42.67,43.99,10137253,2157
2132,2005-07-28,2005,7,43.85,506.5,43.3,43.8,9102490,2156
2131,2005-07-29,2005,7,43.56,506.5,42.26,42.65,20133851,2155
2130,2005-08-01,2005,8,42.57,506.5,42.08,42.75,11285658,2154
2129,2005-08-02,2005,8,42.89,506.5,42.61,43.19,10627690,2153
2128,2005-08-03,2005,8,43.19,506.5,42.77,43.22,9347922,2152
2127,2005-08-04,2005,8,42.89,506.5,42.29,42.71,9882335,2151
2126,2005-08-05,2005,8,42.49,506.5,42.02,42.99,8660126,2150
2125,2005-08-08,2005,8,43,506.5,42.61,42.65,6321863,2149
2124,2005-08-09,2005,8,42.93,506.5,42.91,43.82,13846441,2148
2123,2005-08-10,2005,8,44,506.5,43.31,43.38,13014746,2147
2122,2005-08-11,2005,8,43.39,506.5,43.25,44,9737299,2146
2121,2005-08-12,2005,8,43.46,506.5,43.36,46.1,33345086,2145
2120,2005-08-15,2005,8,46.48,506.5,46.45,47.68,38817176,2144
2119,2005-08-16,2005,8,47.39,506.5,46.21,46.25,19246361,2143
2118,2005-08-17,2005,8,46.4,506.5,46.37,47.15,18124253,2142
2117,2005-08-18,2005,8,46.91,506.5,45.75,46.3,15806657,2141
2116,2005-08-19,2005,8,46.28,506.5,45.77,45.83,13642150,2140
2115,2005-08-22,2005,8,46.15,506.5,45.26,45.87,13863636,2139
2114,2005-08-23,2005,8,45.85,506.5,45.32,45.74,10560263,2138
2113,2005-08-24,2005,8,45.6,506.5,45.59,45.77,20434739,2137
2112,2005-08-25,2005,8,46.12,506.5,45.81,46.06,9867375,2136
2111,2005-08-26,2005,8,46.12,506.5,45.36,45.74,9326980,2135
2110,2005-08-29,2005,8,45.27,506.5,45.26,45.84,9156935,2134
2109,2005-08-30,2005,8,45.99,506.5,45.92,46.57,18537764,2133
2108,2005-08-31,2005,8,46.86,506.5,46.27,46.89,14392762,2132
2107,2005-09-01,2005,9,47,506.5,46.09,46.26,12728749,2131
2106,2005-09-02,2005,9,46.3,506.5,46.12,46.22,7942284,2130
2105,2005-09-06,2005,9,46.7,506.5,46.55,48.8,29241546,2129
2104,2005-09-07,2005,9,49.05,506.5,47.92,48.68,34406036,2128
2103,2005-09-08,2005,9,49.35,506.5,49.14,49.78,25097021,2127
2102,2005-09-09,2005,9,50.07,506.5,49.79,51.31,21998810,2126
2101,2005-09-12,2005,9,51.1,506.5,50.58,51.4,16186324,2125
2100,2005-09-13,2005,9,51.02,506.5,50.32,50.82,17605304,2124
2099,2005-09-14,2005,9,51.06,506.5,49.46,49.61,16951233,2123
2098,2005-09-15,2005,9,50,506.5,49.33,49.87,14828531,2122
2097,2005-09-16,2005,9,50.23,506.5,49.95,51.21,21240709,2121
2096,2005-09-19,2005,9,51.05,506.5,51.05,52.64,27992418,2120
2095,2005-09-20,2005,9,52.99,506.5,52.92,53.19,29303729,2119
2094,2005-09-21,2005,9,52.96,506.5,51.86,52.11,15527472,2118
2093,2005-09-22,2005,9,51.88,506.5,51.32,51.9,16572740,2117
2092,2005-09-23,2005,9,52.1,506.5,51.84,53.2,19946631,2116
2091,2005-09-26,2005,9,54.03,506.5,53.32,53.84,19522180,2115
2090,2005-09-27,2005,9,53.92,506.5,53.43,53.44,12206208,2114
2089,2005-09-28,2005,9,53.07,506.5,50.59,51.08,40238837,2113
2088,2005-09-29,2005,9,51.23,506.5,50.81,52.34,22757859,2112
2087,2005-09-30,2005,9,52.33,506.5,51.88,53.61,18994591,2111
2086,2005-10-03,2005,10,54.16,506.5,53.68,54.44,18160443,2110
2085,2005-10-04,2005,10,54.95,506.5,53.64,53.75,19339081,2109
2084,2005-10-05,2005,10,54.33,506.5,52.75,52.78,21818346,2108
2083,2005-10-06,2005,10,53.2,506.5,50.87,51.7,27083932,2107
2082,2005-10-07,2005,10,51.72,506.5,50.55,51.3,24220088,2106
2081,2005-10-10,2005,10,51.76,506.5,50.28,50.37,18136249,2105
2080,2005-10-11,2005,10,51.23,506.5,50.4,51.59,44614549,2104
2079,2005-10-12,2005,10,48.65,506.5,47.87,49.25,96376003,2103
2078,2005-10-13,2005,10,49.44,506.5,49.27,53.74,66648777,2102
2077,2005-10-14,2005,10,54.03,506.5,52.79,54,36988590,2101
2076,2005-10-17,2005,10,53.98,506.5,52.68,53.44,22036008,2100
2075,2005-10-18,2005,10,53.25,506.5,52.2,52.21,21771689,2099
2074,2005-10-19,2005,10,52.07,506.5,51.21,54.94,36038077,2098
2073,2005-10-20,2005,10,54.47,506.5,54.35,56.14,48512605,2097
2072,2005-10-21,2005,10,56.84,506.5,55.36,55.66,28457332,2096
2071,2005-10-24,2005,10,55.25,506.5,55.09,56.79,21884143,2095
2070,2005-10-25,2005,10,56.4,506.5,55.69,56.1,16655439,2094
2069,2005-10-26,2005,10,56.28,506.5,55.92,57.03,22608343,2093
2068,2005-10-27,2005,10,56.99,506.5,55.41,55.41,15044140,2092
2067,2005-10-28,2005,10,56.04,506.5,54.17,54.47,27503152,2091
2066,2005-10-31,2005,10,55.2,506.5,54.75,57.59,33727255,2090
2065,2005-11-01,2005,11,57.24,506.5,56.87,57.5,26837071,2089
2064,2005-11-02,2005,11,57.72,506.5,57.6,59.95,30857901,2088
2063,2005-11-03,2005,11,60.26,506.5,60.07,61.85,31585059,2087
2062,2005-11-04,2005,11,60.35,506.5,59.62,61.15,31368909,2086
2061,2005-11-07,2005,11,60.85,506.5,60.14,60.23,22815383,2085
2060,2005-11-08,2005,11,59.95,506.5,59.1,59.9,16920183,2084
2059,2005-11-09,2005,11,60,506.5,60,60.11,19747409,2083
2058,2005-11-10,2005,11,60.64,506.5,59.01,61.18,23855915,2082
2057,2005-11-11,2005,11,61.54,506.5,61.34,61.54,15196067,2081
2056,2005-11-14,2005,11,61.54,506.5,60.91,61.45,13212712,2080
2055,2005-11-15,2005,11,61.6,506.5,61.46,62.28,19310083,2079
2054,2005-11-16,2005,11,63.15,506.5,63.09,64.95,28018433,2078
2053,2005-11-17,2005,11,65.59,506.5,64.25,64.52,24150200,2077
2052,2005-11-18,2005,11,65.31,506.5,64.37,64.56,18748695,2076
2051,2005-11-21,2005,11,64.82,506.5,63.72,64.96,18275366,2075
2050,2005-11-22,2005,11,64.84,506.5,64.52,66.52,19301264,2074
2049,2005-11-23,2005,11,66.88,506.5,66.69,67.11,17351826,2073
2048,2005-11-25,2005,11,67.66,506.5,67.5,69.34,14107579,2072
2047,2005-11-28,2005,11,70.72,506.5,69.07,69.66,36375636,2071
2046,2005-11-29,2005,11,69.99,506.5,67.35,68.1,31836885,2070
2045,2005-11-30,2005,11,68.43,506.5,67.52,67.82,21274032,2069
2044,2005-12-01,2005,12,68.95,506.5,68.81,71.6,29031862,2068
2043,2005-12-02,2005,12,72.27,506.5,70.7,72.63,31991473,2067
2042,2005-12-05,2005,12,71.95,506.5,71.49,71.82,20875144,2066
2041,2005-12-06,2005,12,73.93,506.5,73.35,74.05,30608181,2065
2040,2005-12-07,2005,12,74.23,506.5,73.12,73.95,24267084,2064
2039,2005-12-08,2005,12,73.2,506.5,72.6,74.08,28231408,2063
2038,2005-12-09,2005,12,74.21,506.5,73.35,74.33,19839450,2062
2037,2005-12-12,2005,12,74.87,506.5,74.56,74.91,18762459,2061
2036,2005-12-13,2005,12,74.85,506.5,74.21,74.98,17636254,2060
2035,2005-12-14,2005,12,72.53,506.5,70.27,72.01,51811237,2059
2034,2005-12-15,2005,12,72.68,506.5,71.35,72.18,20044463,2058
2033,2005-12-16,2005,12,72.14,506.5,71.06,71.11,23970393,2057
2032,2005-12-19,2005,12,71.11,506.5,71.04,71.38,18909534,2056
2031,2005-12-20,2005,12,71.62,506.5,71.12,72.11,17110980,2055
2030,2005-12-21,2005,12,72.6,506.5,72.54,73.5,16990517,2054
2029,2005-12-22,2005,12,73.91,506.5,73.6,74.02,13238187,2053
2028,2005-12-23,2005,12,74.17,506.5,73.3,73.35,8209170,2052
2027,2005-12-27,2005,12,74,506.5,73.95,74.23,21103452,2051
2026,2005-12-28,2005,12,74.47,506.5,73.32,73.57,14240701,2050
2025,2005-12-29,2005,12,73.78,506.5,71.42,71.45,17509178,2049
2024,2005-12-30,2005,12,70.91,506.5,70.34,71.89,22297864,2048
2023,2006-01-03,2006,1,72.38,506.5,72.25,74.75,28836148,2047
2022,2006-01-04,2006,1,75.13,506.5,74.5,74.97,22175087,2046
2021,2006-01-05,2006,1,74.83,506.5,73.75,74.38,16056583,2045
2020,2006-01-06,2006,1,75.25,506.5,74.55,76.3,25162762,2044
2019,2006-01-09,2006,1,76.73,506.5,75.74,76.05,24123032,2043
2018,2006-01-10,2006,1,76.25,506.5,75.83,80.86,81441178,2042
2017,2006-01-11,2006,1,83.84,506.5,82.59,83.9,53364126,2041
2016,2006-01-12,2006,1,84.97,506.5,83.62,84.29,45743138,2040
2015,2006-01-13,2006,1,84.99,506.5,84.6,85.59,27736199,2039
2014,2006-01-17,2006,1,85.7,506.5,83.87,84.71,29887895,2038
2013,2006-01-18,2006,1,83.08,506.5,81.85,82.49,43325643,2037
2012,2006-01-19,2006,1,81.25,506.5,78.74,79.04,60585718,2036
2011,2006-01-20,2006,1,79.28,506.5,75.83,76.09,40662121,2035
2010,2006-01-23,2006,1,76.1,506.5,76,77.67,37848941,2034
2009,2006-01-24,2006,1,78.76,506.5,75.77,76.04,40808839,2033
2008,2006-01-25,2006,1,77.39,506.5,73.25,74.2,45574277,2032
2007,2006-01-26,2006,1,74.53,506.5,71.93,72.33,42228441,2031
2006,2006-01-27,2006,1,72.95,506.5,71.1,72.03,34085315,2030
2005,2006-01-30,2006,1,71.17,506.5,70.87,75,49942893,2029
2004,2006-01-31,2006,1,75.5,506.5,73.75,75.51,32626535,2028
2003,2006-02-01,2006,2,74.95,506.5,74.64,75.42,18619393,2027
2002,2006-02-02,2006,2,75.1,506.5,72.05,72.1,25271206,2026
2001,2006-02-03,2006,2,72.24,506.5,71.04,71.85,24720088,2025
2000,2006-02-06,2006,2,72.02,506.5,66.74,67.3,59008358,2024
1999,2006-02-07,2006,2,68.27,506.5,66.68,67.6,49615481,2023
1998,2006-02-08,2006,2,68.49,506.5,66,68.81,34045200,2022
1997,2006-02-09,2006,2,69.1,506.5,64.53,64.95,41078352,2021
1996,2006-02-10,2006,2,65.18,506.5,62.9,67.31,62874132,2020
1995,2006-02-13,2006,2,66.63,506.5,64.64,64.71,31558266,2019
1994,2006-02-14,2006,2,65.1,506.5,65,67.64,41468371,2018
